S.No,Symbol,LTP,Point,Change,%,Change,Open,High,Low,Volume,Prev.,Close
302,ULHC,330.00,-12.00,-3.51,340.00,342.00,329.00,"21,354.00",342.00
303,UMHL,238.70,1.70,0.72,241.00,244.90,236.00,"31,678.00",237.00
304,UMRH,355.00,0.00,0.00,362.00,366.00,353.00,"55,555.00",355.00
305,UNHPL,220.10,-8.60,-3.76,233.00,233.00,218.00,"30,770.00",228.70
306,UNL,"39,484.20",-15.80,-0.04,"40,290.00","40,290.00","39,484.20",20.00,"39,500.00"
307,UNLB,"2,040.10",185.40,10.00,"1,854.00","2,040.10","1,850.00","11,483.00","1,854.70"
308,UPCL,194.50,-4.40,-2.21,200.00,202.60,194.10,"60,141.00",198.90
309,UPPER,166.00,-1.80,-1.07,171.00,171.00,165.90,"95,754.00",167.80
310,USHEC,380.00,-2.00,-0.52,389.60,390.00,372.00,"30,569.00",382.00
311,USHL,470.00,10.00,2.17,469.20,484.00,461.10,"6,197.00",460.00
312,USLB,"2,314.00",74.00,3.30,"2,250.00","2,330.00","2,250.00","12,232.00","2,240.00"
313,VLBS,866.00,-19.00,-2.15,880.00,888.00,855.00,"15,354.00",885.00
314,VLUCL,467.90,-12.00,-2.50,489.00,489.00,462.00,"14,028.00",479.90
315,WNLB,"1,389.00",-23.00,-1.63,"1,435.00","1,437.00","1,372.00","2,904.00","1,412.00"
